,0,1,2,3,4,5,6
0,282,202,0,1,900,12497798,0
1,281,202,0,7,900,12497807,0
2,281,201,0,15,900,12497816,0
3,281,201,0,38,900,12497825,0
4,281,201,0,63,900,12497834,0
5,281,201,0,80,900,12497843,0
6,281,201,0,100,900,12497852,0
7,281,201,0,124,900,12497861,0
8,281,201,12,135,900,12497870,0
9,281,201,0,142,900,12497879,0
10,281,201,0,140,900,12497888,0
11,281,201,0,146,900,12497897,0
12,281,201,0,145,900,12497906,0
13,281,200,0,146,900,12497915,0
14,281,200,0,145,900,12497924,0
15,281,200,0,146,900,12497933,0
16,281,200,0,149,910,12497942,0
17,282,200,0,143,910,12497951,0
18,282,200,0,123,910,12497960,0
19,282,200,0,72,910,12497969,0
20,283,192,0,9,940,12498301,0
21,283,192,0,20,950,12498310,0
22,283,192,0,28,950,12498319,0
23,283,192,0,35,940,12498328,0
24,283,192,0,40,950,12498337,0
25,283,192,0,41,950,12498346,0
26,283,191,0,42,950,12498355,0
27,282,191,0,42,950,12498364,0
28,282,191,0,43,950,12498373,0
29,282,191,0,43,950,12498382,0
30,282,191,0,45,960,12498391,0
31,282,191,0,45,950,12498400,0
32,282,191,0,45,950,12498409,0
33,281,191,0,45,950,12498418,0
34,281,191,0,46,950,12498427,0
35,281,191,0,48,950,12498436,0
36,281,191,0,51,950,12498445,0
37,281,191,0,52,950,12498454,0
38,280,191,0,52,940,12498463,0
39,280,191,0,52,950,12498472,0
40,280,191,0,53,950,12498481,0
41,280,191,0,53,950,12498490,0
42,280,190,0,53,950,12498499,0
43,280,190,0,54,950,12498508,0
44,280,190,0,53,950,12498517,0
45,280,190,0,54,950,12498526,0
46,279,190,0,54,950,12498535,0
47,279,190,0,54,940,12498544,0
48,279,190,0,54,940,12498553,0
49,279,190,0,56,940,12498562,0
50,279,190,0,58,950,12498571,0
51,278,190,0,61,950,12498580,0
52,278,189,0,62,960,12498589,0
53,278,189,0,63,950,12498598,0
54,277,189,0,64,950,12498607,0
55,277,189,0,66,950,12498616,0
56,276,188,0,73,950,12498625,0
57,276,188,0,79,950,12498634,0
58,276,188,0,84,950,12498643,0
59,275,187,0,87,960,12498652,0
60,275,187,0,89,970,12498661,0
61,275,187,0,93,970,12498670,0
62,274,186,0,94,950,12498679,0
63,274,186,0,105,970,12498689,0
64,274,186,0,109,950,12498698,0
65,274,186,0,111,950,12498707,0
