,0,1,2,3,4,5,6
0,220,203,0,9,1240,3021041,0
1,220,202,0,22,1250,3021050,0
2,221,201,0,45,1230,3021059,0
3,221,201,0,61,1220,3021068,0
4,221,201,0,74,1230,3021077,0
5,221,200,0,81,1230,3021086,0
6,222,200,0,84,1250,3021095,0
7,222,200,0,87,1260,3021104,0
8,222,199,0,90,1240,3021113,0
9,223,199,0,86,1230,3021122,0
10,223,199,0,89,1230,3021131,0
11,223,198,0,92,1230,3021140,0
12,223,198,0,90,1230,3021149,0
13,223,198,0,93,1240,3021158,0
14,223,198,0,93,1250,3021167,0
15,223,197,0,92,1250,3021176,0
16,223,197,0,91,1240,3021185,0
17,223,197,0,89,1240,3021194,0
18,223,197,0,89,1240,3021203,0
19,223,196,0,94,1240,3021212,0
20,223,195,0,87,1250,3021221,0
21,223,195,0,96,1240,3021230,0
22,223,194,0,113,1250,3021239,0
23,223,194,0,119,1250,3021248,0
24,222,193,0,127,1250,3021257,0
25,222,193,0,132,1250,3021266,0
26,222,192,0,132,1260,3021275,0
27,222,192,0,133,1260,3021284,0
28,221,191,0,136,1240,3021293,0
29,221,191,0,133,1250,3021302,0
30,221,190,0,139,1250,3021311,0
31,221,190,0,132,1240,3021320,0
32,220,189,0,132,1250,3021329,0
33,220,189,0,139,1250,3021338,0
34,219,188,0,133,1250,3021347,0
35,219,188,0,139,1250,3021356,0
36,218,187,0,145,1250,3021365,0
37,218,187,0,154,1250,3021374,0
38,217,186,0,166,1240,3021383,0
39,217,186,0,174,1230,3021392,0
40,216,186,0,177,1230,3021401,0
41,216,186,0,184,1240,3021410,0
42,215,185,0,183,1250,3021419,0
43,215,185,0,184,1250,3021428,0
44,214,185,0,182,1250,3021437,0
45,214,185,0,174,1250,3021446,0
46,213,185,0,168,1240,3021455,0
47,213,185,0,165,1240,3021464,0
48,212,185,0,159,1240,3021473,0
49,211,185,0,162,1230,3021482,0
50,210,185,0,159,1240,3021491,0
51,210,185,0,162,1230,3021500,0
52,209,185,0,165,1220,3021509,0
53,209,184,0,166,1220,3021518,0
