,0,1,2,3,4,5,6
0,217,203,0,6,1210,3955176,0
1,217,203,0,29,1210,3955185,0
2,217,203,0,83,1190,3955194,0
3,217,203,0,141,1180,3955203,0
4,217,202,0,183,1180,3955212,0
5,216,202,0,221,1180,3955221,0
6,216,202,0,264,1220,3955230,0
7,216,202,0,305,1220,3955239,0
8,216,202,0,336,1220,3955248,0
9,216,202,0,360,1190,3955257,0
10,215,202,0,379,1160,3955266,0
11,215,202,0,382,1180,3955275,0
12,215,202,0,392,1200,3955284,0
13,215,202,0,398,1230,3955293,0
14,215,202,0,396,1230,3955302,0
15,215,202,0,398,1220,3955311,0
16,215,202,0,398,1200,3955320,0
17,215,202,0,396,1180,3955329,0
18,215,201,0,398,1190,3955338,0
19,215,201,0,396,1200,3955347,0
20,215,201,0,391,1220,3955356,0
21,216,201,0,386,1210,3955365,0
22,216,201,0,371,1200,3955374,0
23,216,200,0,360,1180,3955383,0
24,216,200,0,350,1190,3955392,0
25,216,200,0,327,1200,3955401,0
26,217,200,0,310,1220,3955410,0
27,217,200,0,298,1220,3955419,0
28,217,200,0,289,1190,3955428,0
29,217,200,0,290,1190,3955437,0
30,217,200,0,289,1190,3955446,0
31,217,200,0,289,1190,3955455,0
32,217,200,0,302,1220,3955464,0
33,217,200,0,315,1220,3955473,0
34,217,200,0,336,1190,3955482,0
35,216,200,0,359,1180,3955491,0
36,216,201,0,374,1180,3955500,0
37,216,201,0,396,1190,3955509,0
38,216,201,0,406,1200,3955518,0
39,215,201,0,406,1200,3955527,0
40,215,201,0,412,1200,3955536,0
41,215,201,0,412,1200,3955545,0
42,215,201,0,411,1200,3955554,0
43,215,201,0,413,1220,3955564,0
44,215,201,0,406,1210,3955573,0
45,215,200,0,401,1210,3955582,0
46,215,200,0,392,1190,3955591,0
47,215,200,0,366,1190,3955600,0
48,215,200,0,347,1200,3955609,0
49,215,200,0,321,1220,3955618,0
50,216,199,0,291,1220,3955627,0
51,216,199,0,260,1220,3955636,0
52,216,199,0,214,1220,3955645,0
53,216,199,0,162,1200,3955654,0
54,216,199,0,89,1230,3955663,0
55,216,199,0,52,1220,3955672,0
56,217,199,0,51,1220,3955681,0
57,217,199,0,58,1210,3955690,0
58,216,199,0,66,1180,3955699,0
59,216,199,0,93,1190,3955708,0
60,216,199,0,120,1190,3955717,0
61,216,199,0,129,1220,3955726,0
62,216,199,0,148,1220,3955735,0
63,216,200,0,158,1210,3955744,0
64,216,200,0,162,1180,3955753,0
65,216,200,0,168,1180,3955762,0
66,216,200,0,172,1170,3955771,0
67,216,200,0,190,1190,3955780,0
68,216,200,0,207,1220,3955789,0
69,216,200,0,216,1230,3955798,0
70,216,200,0,234,1220,3955807,0
71,216,200,0,247,1190,3955816,0
72,216,200,0,259,1180,3955825,0
73,216,200,0,283,1180,3955834,0
74,216,200,0,302,1190,3955843,0
75,216,200,0,313,1210,3955852,0
76,216,200,0,333,1200,3955861,0
77,216,201,0,350,1190,3955870,0
78,215,201,0,366,1180,3955879,0
79,215,201,0,382,1180,3955888,0
80,215,202,0,391,1190,3955897,0
81,215,202,0,402,1210,3955906,0
82,215,202,0,410,1210,3955915,0
83,215,202,0,412,1210,3955924,0
84,215,202,0,422,1190,3955933,0
85,215,202,0,430,1190,3955942,0
86,215,202,0,431,1170,3955951,0
87,215,202,0,437,1160,3955960,0
88,214,202,0,437,1170,3955969,0
89,214,202,0,440,1160,3955978,0
90,214,202,0,447,1150,3955987,0
91,214,202,0,445,1170,3955996,0
92,214,202,0,446,1160,3956005,0
93,214,202,0,452,1190,3956014,0
94,214,202,0,453,1190,3956023,0
95,214,202,0,466,1190,3956032,0
96,214,202,0,476,1220,3956041,0
97,214,202,0,479,1210,3956050,0
98,215,202,0,487,1220,3956059,0
99,215,202,0,490,1210,3956068,0
100,215,202,0,493,1200,3956077,0
