,0,1,2,3,4,5,6
0,218,204,0,21,1180,8128263,0
1,217,203,0,49,1160,8128272,0
2,217,203,0,70,1170,8128281,0
3,217,203,0,85,1160,8128290,0
4,216,203,0,100,1170,8128299,0
5,216,203,0,110,1170,8128308,0
6,216,203,0,120,1170,8128317,0
7,215,202,0,126,1170,8128326,0
8,215,202,0,128,1180,8128335,0
9,215,203,0,130,1180,8128344,0
10,215,203,0,132,1170,8128353,0
11,215,203,0,132,1170,8128362,0
12,214,202,0,132,1170,8128371,0
13,214,202,0,136,1170,8128380,0
14,214,202,0,137,1180,8128389,0
15,214,202,0,142,1190,8128398,0
16,214,202,0,148,1190,8128407,0
17,214,202,0,154,1180,8128416,0
18,213,202,0,162,1180,8128425,0
19,213,202,0,169,1180,8128434,0
20,213,202,0,175,1180,8128443,0
21,213,202,0,178,1180,8128452,0
22,213,202,0,181,1190,8128461,0
23,213,202,0,183,1190,8128470,0
24,213,202,0,184,1170,8128479,0
25,213,202,0,185,1180,8128488,0
26,213,202,0,185,1170,8128497,0
27,213,202,0,187,1160,8128506,0
28,213,202,0,184,1160,8128515,0
29,213,202,0,184,1160,8128524,0
30,213,201,0,184,1160,8128533,0
31,213,201,0,180,1170,8128542,0
32,213,201,0,174,1170,8128551,0
33,213,201,0,162,1170,8128560,0
34,213,201,0,151,1160,8128569,0
35,213,201,0,139,1170,8128578,0
36,213,201,0,132,1160,8128587,0
37,213,201,0,129,1170,8128596,0
38,213,201,0,129,1180,8128605,0
39,213,201,0,129,1170,8128614,0
40,213,201,0,129,1160,8128623,0
41,213,201,0,132,1170,8128632,0
42,213,200,0,132,1160,8128641,0
43,213,200,0,138,1180,8128650,0
44,213,200,0,142,1180,8128659,0
45,212,200,0,148,1180,8128668,0
46,212,200,0,155,1170,8128677,0
47,212,200,0,162,1190,8128686,0
48,212,200,0,166,1180,8128695,0
49,212,199,0,170,1180,8128704,0
50,212,199,0,171,1190,8128713,0
51,212,199,0,171,1190,8128722,0
52,211,199,0,172,1180,8128731,0
53,211,199,0,172,1180,8128740,0
54,211,199,0,172,1170,8128749,0
55,211,199,0,171,1190,8128758,0
56,211,199,0,170,1190,8128767,0
57,211,199,0,169,1190,8128776,0
58,210,199,0,166,1190,8128785,0
59,210,199,0,166,1190,8128794,0
60,209,199,0,165,1180,8128803,0
61,209,199,0,165,1180,8128812,0
62,208,199,0,165,1190,8128821,0
63,208,199,0,165,1200,8128830,0
64,207,199,0,165,1200,8128839,0
65,207,199,0,166,1210,8128848,0
66,206,199,0,167,1210,8128857,0
67,205,199,0,168,1190,8128866,0
68,205,199,0,168,1190,8128875,0
69,204,199,0,168,1190,8128884,0
70,203,199,0,169,1170,8128893,0
71,203,199,0,170,1200,8128902,0
72,202,199,0,170,1210,8128911,0
73,202,198,0,171,1200,8128920,0
74,201,198,0,171,1220,8128929,0
75,201,198,0,171,1220,8128938,0
76,200,198,0,171,1200,8128948,0
77,200,197,0,171,1220,8128957,0
78,199,197,0,171,1210,8128966,0
79,199,197,0,169,1210,8128975,0
80,199,197,0,165,1210,8128984,0
81,198,197,0,157,1200,8128993,0
82,198,196,0,143,1200,8129002,0
83,197,196,0,129,1210,8129011,0
84,196,196,0,117,1190,8129020,0
85,196,196,0,111,1200,8129029,0
86,195,197,0,109,1210,8129038,0
87,194,197,0,109,1200,8129047,0
88,193,197,0,110,1200,8129056,0
89,193,197,0,112,1210,8129065,0
90,192,196,0,124,1200,8129074,0
91,191,196,0,135,1220,8129083,0
92,190,196,0,144,1220,8129092,0
93,190,196,0,158,1210,8129101,0
94,189,196,0,168,1210,8129110,0
95,188,196,0,178,1210,8129119,0
96,188,196,0,182,1200,8129128,0
97,187,196,0,184,1220,8129137,0
98,187,196,0,187,1220,8129146,0
99,187,195,0,188,1220,8129155,0
100,187,195,0,187,1220,8129164,0
101,186,195,0,187,1220,8129173,0
102,186,195,0,185,1220,8129182,0
103,186,195,0,185,1210,8129191,0
104,186,195,0,183,1220,8129200,0
105,185,195,0,178,1210,8129209,0
106,185,195,0,177,1210,8129218,0
107,185,195,0,176,1220,8129227,0
108,184,195,0,175,1220,8129236,0
109,184,196,0,177,1220,8129245,0
110,184,196,0,175,1230,8129254,0
111,183,196,0,175,1230,8129263,0
112,183,196,0,175,1230,8129272,0
113,183,196,0,175,1220,8129281,0
114,182,196,0,175,1200,8129290,0
115,182,197,0,175,1210,8129299,0
116,182,197,0,172,1210,8129308,0
117,182,197,0,172,1200,8129317,0
118,182,198,0,172,1200,8129326,0
119,181,198,0,172,1200,8129335,0
120,181,198,0,171,1210,8129344,0
121,181,198,0,172,1220,8129353,0
122,181,198,0,171,1220,8129362,0
123,181,198,0,171,1220,8129371,0
124,181,199,0,171,1220,8129380,0
125,181,200,0,171,1220,8129389,0
126,180,200,0,170,1210,8129398,0
127,180,200,0,169,1200,8129407,0
128,180,201,0,168,1190,8129416,0
129,180,201,0,167,1190,8129425,0
130,180,202,0,162,1190,8129434,0
131,180,202,0,157,1200,8129443,0
132,180,203,0,155,1200,8129452,0
133,180,203,0,154,1200,8129461,0
134,180,204,0,153,1190,8129470,0
135,180,204,0,154,1190,8129479,0
136,180,205,0,152,1200,8129488,0
137,180,205,0,152,1200,8129497,0
138,179,205,0,153,1190,8129506,0
139,179,205,0,155,1190,8129515,0
140,179,206,0,158,1190,8129524,0
141,179,206,0,158,1190,8129533,0
142,180,206,0,162,1200,8129542,0
143,180,207,12,165,1190,8129551,0
144,180,207,24,167,1170,8129560,0
145,180,207,12,167,1180,8129569,0
146,180,208,28,167,1160,8129578,0
147,180,208,0,170,1170,8129587,0
148,180,209,0,171,1160,8129596,0
149,180,209,0,171,1150,8129605,0
150,180,210,0,168,1140,8129614,0
151,180,210,0,168,1150,8129623,0
152,179,211,0,168,1150,8129632,0
153,179,211,0,170,1150,8129641,0
154,179,212,0,170,1160,8129650,0
155,179,213,0,168,1160,8129659,0
156,179,213,0,170,1170,8129668,0
157,178,214,0,171,1160,8129677,0
158,178,214,0,170,1140,8129686,0
159,178,215,0,171,1140,8129695,0
160,178,215,0,181,1140,8129704,0
161,178,216,0,176,1150,8129713,0
162,178,216,0,179,1160,8129722,0
163,177,216,0,184,1160,8129731,0
164,177,216,0,181,1160,8129740,0
165,177,217,0,182,1160,8129749,0
166,177,217,0,181,1150,8129758,0
167,177,217,0,188,1160,8129767,0
168,177,217,0,182,1160,8129776,0
169,178,218,0,181,1160,8129785,0
170,178,218,0,188,1170,8129794,0
171,178,218,0,182,1170,8129803,0
172,178,218,0,184,1160,8129812,0
173,178,219,12,189,1160,8129821,0
174,178,220,0,182,1170,8129830,0
175,179,220,0,185,1170,8129839,0
176,179,220,0,185,1170,8129848,0
177,179,221,0,182,1160,8129857,0
178,179,221,0,187,1180,8129866,0
179,179,221,0,184,1180,8129875,0
180,179,222,0,184,1180,8129884,0
181,179,222,0,191,1180,8129893,0
182,178,223,0,198,1180,8129902,0
183,178,223,0,211,1170,8129911,0
184,178,223,0,220,1180,8129920,0
185,178,224,0,223,1180,8129929,0
186,178,224,0,226,1180,8129938,0
187,177,225,0,231,1180,8129947,0
188,177,225,0,231,1180,8129956,0
189,177,225,0,236,1190,8129965,0
190,177,225,0,236,1180,8129974,0
191,177,226,0,232,1190,8129983,0
192,177,226,0,236,1190,8129992,0
193,177,227,0,235,1180,8130001,0
194,177,227,0,235,1180,8130010,0
195,178,228,0,236,1190,8130019,0
196,178,228,0,236,1190,8130028,0
197,178,229,0,235,1200,8130037,0
198,178,229,0,240,1190,8130046,0
199,178,229,0,237,1190,8130055,0
200,179,230,0,240,1200,8130064,0
201,179,231,0,237,1190,8130073,0
202,179,231,0,241,1200,8130082,0
203,180,232,0,237,1210,8130091,0
204,180,232,0,238,1210,8130100,0
205,180,233,0,237,1200,8130109,0
206,180,233,0,238,1200,8130118,0
207,180,233,0,241,1180,8130127,0
208,180,233,0,243,1190,8130136,0
209,181,234,0,245,1180,8130145,0
210,181,234,0,247,1180,8130154,0
211,181,234,0,256,1180,8130163,0
212,181,234,0,260,1190,8130172,0
213,182,235,0,264,1200,8130181,0
214,182,235,0,265,1200,8130190,0
215,182,235,0,267,1200,8130199,0
216,182,235,0,268,1210,8130208,0
217,183,236,0,270,1200,8130217,0
218,183,236,0,270,1210,8130226,0
219,184,236,0,271,1200,8130236,0
220,184,237,0,272,1220,8130245,0
221,184,237,0,275,1220,8130254,0
222,185,237,0,273,1210,8130263,0
223,185,238,0,273,1210,8130272,0
224,186,238,0,274,1210,8130281,0
