,0,1,2,3,4,5,6
0,274,200,0,6,1060,10612109,0
1,274,200,0,28,1050,10612118,0
2,274,200,0,46,1070,10612127,0
3,275,200,0,64,1070,10612136,0
4,275,200,12,73,1070,10612145,0
5,276,200,0,75,1070,10612154,0
6,277,200,12,79,1070,10612163,0
7,278,200,0,77,1070,10612172,0
8,279,200,0,77,1070,10612181,0
9,280,200,0,78,1070,10612190,0
10,281,200,0,80,1060,10612199,0
11,281,200,0,97,1070,10612208,0
12,282,199,0,125,1070,10612217,0
13,283,198,0,145,1070,10612226,0
14,283,197,0,166,1070,10612235,0
15,283,197,0,181,1070,10612244,0
16,284,196,0,194,1080,10612253,0
17,284,195,0,209,1080,10612262,0
18,284,194,0,218,1080,10612271,0
19,284,194,0,227,1080,10612280,0
20,283,193,0,232,1080,10612289,0
21,283,193,0,235,1080,10612298,0
22,283,192,0,235,1070,10612307,0
23,283,192,0,235,1070,10612316,0
24,283,191,0,236,1070,10612325,0
25,283,191,0,237,1070,10612334,0
26,283,190,0,237,1080,10612343,0
27,283,189,0,237,1080,10612352,0
28,282,188,0,238,1080,10612361,0
29,282,188,0,243,1080,10612370,0
30,282,187,0,270,1080,10612379,0
31,281,186,0,285,1080,10612388,0
32,281,186,0,291,1080,10612397,0
33,280,185,0,305,1080,10612406,0
34,279,185,0,323,1090,10612415,0
35,279,184,0,334,1080,10612424,0
36,278,184,0,345,1090,10612433,0
37,277,184,0,349,1090,10612442,0
38,276,184,0,351,1100,10612451,0
39,275,184,0,351,1090,10612460,0
40,275,184,0,353,1090,10612469,0
41,274,184,0,353,1090,10612478,0
42,274,184,0,353,1090,10612487,0
43,273,184,0,350,1100,10612496,0
44,272,184,0,350,1100,10612505,0
45,271,184,0,348,1100,10612514,0
46,271,184,0,347,1090,10612523,0
47,270,183,0,343,1090,10612532,0
48,269,183,0,333,1100,10612541,0
49,268,183,0,318,1100,10612550,0
50,267,182,0,303,1120,10612559,0
51,267,182,0,291,1120,10612568,0
52,266,181,0,283,1100,10612577,0
53,265,181,0,277,1100,10612586,0
54,264,181,0,271,1100,10612596,0
55,262,181,0,267,1100,10612605,0
56,261,182,0,264,1120,10612614,0
57,260,182,0,262,1100,10612623,0
58,258,182,0,264,1100,10612632,0
59,257,182,0,264,1100,10612641,0
60,256,183,0,267,1100,10612650,0
61,254,183,0,273,1100,10612659,0
62,252,183,0,279,1100,10612668,0
63,250,183,0,287,1090,10612677,0
64,248,183,0,291,1070,10612686,0
65,246,183,0,298,1050,10612695,0
66,245,183,0,305,1060,10612704,0
67,243,182,0,316,1080,10612713,0
68,242,182,0,321,1090,10612722,0
69,242,182,0,321,1120,10612731,0
70,241,183,0,320,1110,10612740,0
71,240,184,0,319,1110,10612749,0
72,239,185,0,318,1110,10612758,0
73,239,186,0,318,1110,10612767,0
74,238,187,0,318,1110,10612776,0
75,237,188,0,318,1090,10612785,0
76,236,189,0,318,1090,10612794,0
77,235,191,0,319,1080,10612803,0
78,235,192,0,320,1080,10612812,0
79,234,193,0,320,1090,10612821,0
80,233,194,0,321,1090,10612830,0
81,232,195,0,321,1080,10612839,0
82,231,195,0,324,1080,10612848,0
83,230,196,0,325,1080,10612857,0
84,229,196,0,325,1080,10612866,0
85,229,196,0,326,1090,10612875,0
86,228,197,0,330,1090,10612884,0
87,228,197,0,331,1080,10612893,0
88,228,197,0,333,1080,10612902,0
89,227,197,0,333,1080,10612911,0
90,227,197,0,332,1080,10612920,0
91,227,198,0,332,1070,10612929,0
92,226,198,0,333,1070,10612938,0
93,226,199,0,333,1070,10612947,0
94,225,199,12,333,1080,10612956,0
95,225,200,0,334,1070,10612965,0
96,224,201,12,334,1070,10612974,0
97,224,202,12,334,1070,10612983,0
98,223,203,24,334,1070,10612992,0
99,222,203,28,335,1080,10613001,0
100,222,204,28,332,1080,10613010,0
101,221,205,12,331,1070,10613019,0
102,220,206,12,331,1070,10613028,0
103,220,206,0,331,1070,10613037,0
104,219,207,0,331,1070,10613046,0
105,219,207,12,331,1070,10613055,0
106,219,207,0,330,1070,10613064,0
107,219,207,0,328,1060,10613073,0
108,219,208,0,330,1070,10613082,0
109,220,208,0,332,1070,10613091,0
110,220,208,0,338,1070,10613100,0
111,220,209,0,343,1070,10613109,0
112,221,209,0,348,1070,10613118,0
113,221,209,0,354,1070,10613127,0
114,221,209,0,357,1070,10613136,0
115,222,210,0,357,1070,10613145,0
116,223,211,0,365,1070,10613154,0
117,223,212,0,366,1070,10613163,0
118,223,212,0,369,1070,10613172,0
119,224,213,0,370,1080,10613181,0
120,224,214,0,370,1080,10613190,0
121,225,215,0,370,1080,10613199,0
122,225,215,0,370,1080,10613208,0
123,226,216,0,372,1080,10613217,0
124,226,217,12,371,1080,10613226,0
125,227,218,0,371,1080,10613235,0
126,228,219,0,372,1070,10613244,0
127,228,220,0,372,1070,10613253,0
128,229,222,0,373,1080,10613262,0
129,230,223,0,373,1080,10613271,0
130,230,225,0,373,1080,10613280,0
131,231,226,0,373,1080,10613289,0
132,232,227,0,373,1070,10613298,0
133,233,229,0,374,1070,10613307,0
134,233,230,0,374,1060,10613316,0
135,234,231,0,375,1060,10613325,0
136,235,232,0,374,1060,10613334,0
137,235,233,0,375,1060,10613343,0
138,236,234,0,374,1060,10613352,0
139,237,235,0,374,1060,10613361,0
140,237,235,12,374,1060,10613370,0
141,239,236,0,375,1050,10613379,0
142,239,236,0,376,1050,10613388,0
143,241,236,0,375,1050,10613397,0
144,242,236,12,376,1040,10613406,0
145,243,236,0,376,1040,10613415,0
146,244,237,0,376,1030,10613424,0
147,246,237,0,376,1030,10613433,0
148,247,237,0,376,1030,10613442,0
149,249,238,0,376,1020,10613451,0
150,250,238,0,376,1020,10613460,0
151,252,239,12,376,1020,10613469,0
152,253,240,0,377,1040,10613478,0
153,254,240,0,377,1040,10613487,0
154,255,241,0,377,1040,10613496,0
155,257,241,0,377,1040,10613505,0
156,258,241,0,378,1040,10613514,0
157,260,241,0,379,1050,10613523,0
158,261,241,0,379,1040,10613532,0
159,263,241,0,379,1030,10613541,0
160,264,241,0,379,1030,10613550,0
161,266,241,0,378,1030,10613559,0
162,267,241,0,376,1040,10613568,0
163,268,241,0,376,1040,10613577,0
164,269,241,0,376,1040,10613586,0
165,270,242,0,374,1040,10613595,0
166,271,243,12,374,1040,10613604,0
167,273,243,0,373,1040,10613613,0
168,274,244,0,373,1040,10613622,0
169,274,244,0,373,1040,10613631,0
170,275,245,0,373,1030,10613640,0
171,276,245,0,374,1030,10613649,0
172,277,245,0,373,1030,10613658,0
173,278,246,0,373,1030,10613667,0
174,278,246,12,373,1040,10613676,0
175,279,246,0,373,1040,10613685,0
176,280,246,0,373,1040,10613694,0
177,281,247,0,373,1040,10613703,0
178,282,247,0,373,1050,10613712,0
179,283,248,0,373,1050,10613721,0
180,284,248,0,373,1050,10613730,0
181,285,248,0,373,1050,10613739,0
182,286,248,0,373,1050,10613748,0
183,287,248,0,373,1040,10613757,0
184,288,247,0,374,1040,10613766,0
185,289,247,0,374,1040,10613775,0
186,290,247,0,375,1050,10613784,0
187,291,246,0,374,1050,10613793,0
