,0,1,2,3,4,5,6
0,226,234,0,42,960,1283177,0
1,226,234,0,80,960,1283186,0
2,226,234,0,119,960,1283195,0
3,226,234,0,161,960,1283204,0
4,226,234,0,194,980,1283213,0
5,226,234,0,241,980,1283222,0
6,226,234,0,273,980,1283231,0
7,226,234,0,305,970,1283240,0
8,226,234,0,344,970,1283249,0
9,226,234,0,378,960,1283258,0
10,226,234,0,403,960,1283267,0
11,226,234,0,423,960,1283276,0
12,226,234,0,437,960,1283285,0
13,226,234,0,449,970,1283294,0
14,226,234,0,463,970,1283303,0
15,226,234,0,474,970,1283312,0
16,226,234,0,487,970,1283321,0
17,227,234,0,496,970,1283330,0
18,227,234,0,509,980,1283339,0
19,227,234,0,518,980,1283348,0
20,228,233,0,529,980,1283357,0
21,228,233,0,539,980,1283366,0
22,228,233,0,546,960,1283375,0
23,229,233,0,553,960,1283384,0
24,229,233,0,561,950,1283393,0
25,229,232,0,566,970,1283402,0
26,229,232,0,572,970,1283411,0
27,230,232,0,577,980,1283420,0
28,230,232,0,582,970,1283429,0
29,230,232,0,586,970,1283438,0
30,230,232,0,594,950,1283447,0
31,231,232,0,598,950,1283456,0
32,231,231,0,602,960,1283465,0
33,231,231,0,605,960,1283474,0
34,231,231,0,609,960,1283483,0
35,231,230,0,612,970,1283492,0
36,232,230,0,614,960,1283501,0
37,232,230,0,617,960,1283510,0
38,232,230,0,621,950,1283519,0
39,232,229,0,621,960,1283528,0
40,233,229,0,627,960,1283537,0
41,233,229,0,628,950,1283546,0
42,233,228,0,631,960,1283555,0
43,233,228,0,635,950,1283564,0
44,233,228,0,635,950,1283573,0
45,233,227,0,640,950,1283582,0
46,234,227,0,641,940,1283591,0
47,234,227,0,645,940,1283600,0
48,234,227,0,650,940,1283609,0
49,234,226,0,652,950,1283618,0
50,234,226,0,655,940,1283627,0
51,235,225,0,657,950,1283636,0
52,235,225,0,656,940,1283645,0
53,235,224,0,661,950,1283654,0
54,235,224,0,663,950,1283663,0
55,235,223,0,665,970,1283672,0
56,235,223,0,666,970,1283681,0
57,235,223,0,668,970,1283690,0
58,235,223,0,669,970,1283699,0
59,235,222,0,670,970,1283708,0
60,235,222,0,673,970,1283717,0
61,235,221,0,673,970,1283726,0
62,235,221,0,672,970,1283735,0
63,235,220,0,672,970,1283744,0
64,235,220,0,674,970,1283753,0
65,235,220,0,671,960,1283762,0
66,235,219,0,675,960,1283771,0
67,235,219,0,675,960,1283780,0
68,235,219,0,677,960,1283789,0
69,235,218,0,676,980,1283798,0
70,235,218,0,678,980,1283807,0
71,234,218,0,678,980,1283816,0
72,234,218,0,679,980,1283825,0
73,234,218,0,680,980,1283834,0
74,233,218,0,680,960,1283843,0
75,233,217,0,682,960,1283852,0
76,233,217,0,681,960,1283861,0
77,233,217,0,683,960,1283870,0
78,233,217,0,682,960,1283879,0
79,233,216,0,682,960,1283888,0
80,232,216,0,681,960,1283897,0
81,232,216,0,684,970,1283906,0
82,232,216,0,684,960,1283915,0
83,232,215,0,684,960,1283924,0
84,231,215,0,685,970,1283933,0
85,231,215,0,684,960,1283942,0
86,230,215,0,683,970,1283951,0
87,230,214,0,685,960,1283960,0
88,230,214,0,687,960,1283969,0
89,229,214,0,685,970,1283978,0
90,229,214,0,686,960,1283987,0
91,229,214,0,686,960,1283996,0
92,229,213,0,687,950,1284005,0
93,228,213,0,687,950,1284014,0
94,228,213,0,687,950,1284023,0
95,228,213,0,687,950,1284032,0
96,228,213,0,685,950,1284041,0
97,228,213,0,688,960,1284050,0
98,227,213,0,688,960,1284059,0
99,227,213,0,689,950,1284068,0
100,227,213,0,688,950,1284077,0
101,227,213,0,690,950,1284086,0
102,227,213,0,689,950,1284095,0
103,227,213,0,693,950,1284104,0
104,227,213,0,695,950,1284113,0
105,226,213,0,698,950,1284122,0
106,226,213,0,697,950,1284131,0
107,226,213,0,699,950,1284140,0
108,226,213,0,699,950,1284149,0
109,226,213,0,698,950,1284158,0
110,226,213,0,700,950,1284167,0
111,225,213,0,701,950,1284176,0
112,225,212,0,703,950,1284185,0
113,225,212,0,702,950,1284194,0
114,225,212,0,703,960,1284203,0
115,225,212,0,703,960,1284212,0
116,225,212,0,705,950,1284221,0
117,224,212,0,705,950,1284230,0
118,224,213,0,707,950,1284239,0
119,224,213,0,708,940,1284248,0
120,224,213,0,709,950,1284257,0
121,223,213,0,711,950,1284266,0
122,223,212,0,710,950,1284275,0
123,223,212,0,711,950,1284284,0
124,222,212,0,711,950,1284293,0
125,222,212,0,714,950,1284302,0
126,221,212,0,714,950,1284311,0
127,221,212,0,714,950,1284320,0
128,220,212,0,714,950,1284329,0
129,220,212,0,717,950,1284338,0
130,219,212,0,717,950,1284347,0
131,219,212,0,715,940,1284356,0
132,219,212,0,720,940,1284365,0
133,218,212,0,721,940,1284374,0
134,218,212,0,723,940,1284384,0
135,217,212,0,724,940,1284393,0
136,217,212,0,726,940,1284402,0
137,217,212,0,722,940,1284411,0
138,216,212,0,726,940,1284420,0
139,216,212,0,727,940,1284429,0
140,215,212,0,726,940,1284438,0
141,215,212,0,724,950,1284447,0
142,214,212,0,726,950,1284456,0
143,214,212,0,727,950,1284465,0
144,214,212,0,728,950,1284474,0
145,213,212,0,728,950,1284483,0
146,213,212,0,728,950,1284492,0
147,213,212,0,726,950,1284501,0
148,212,212,0,726,950,1284510,0
