,0,1,2,3,4,5,6
0,197,202,0,3,1180,14769976,0
1,197,202,0,13,1170,14769983,0
2,197,202,0,16,1160,14769990,0
3,197,202,0,29,1160,14769997,0
4,197,202,0,39,1170,14770004,0
5,197,202,0,46,1170,14770011,0
6,197,202,0,49,1190,14770018,0
7,197,202,0,50,1190,14770025,0
8,197,202,0,53,1170,14770033,0
9,197,202,0,58,1170,14770040,0
10,197,202,0,64,1170,14770047,0
11,197,202,0,71,1170,14770054,0
12,197,202,0,77,1180,14770061,0
13,197,202,0,84,1180,14770068,0
14,197,202,0,92,1170,14770075,0
15,197,202,0,99,1170,14770082,0
16,197,202,0,114,1170,14770089,0
17,197,202,0,132,1170,14770096,0
18,197,202,0,136,1170,14770103,0
19,197,202,0,140,1160,14770110,0
20,197,202,0,141,1170,14770117,0
21,197,202,0,140,1170,14770124,0
22,197,202,0,142,1190,14770131,0
23,197,202,0,141,1190,14770138,0
24,197,202,0,142,1170,14770145,0
25,197,202,0,142,1160,14770152,0
26,197,202,0,143,1160,14770159,0
27,197,202,0,142,1160,14770166,0
28,198,202,0,144,1160,14770173,0
29,198,202,0,145,1160,14770180,0
30,198,202,0,150,1160,14770187,0
31,198,202,0,155,1170,14770194,0
32,198,202,0,158,1170,14770201,0
33,198,202,0,162,1190,14770208,0
34,198,202,0,165,1200,14770215,0
35,198,202,0,165,1190,14770223,0
36,198,202,0,167,1170,14770230,0
37,198,202,0,168,1160,14770237,0
38,198,202,0,167,1160,14770244,0
39,198,203,0,168,1160,14770251,0
40,198,203,0,167,1170,14770258,0
41,198,203,0,170,1180,14770265,0
42,198,202,0,177,1190,14770272,0
43,198,202,0,189,1190,14770279,0
44,198,202,0,198,1170,14770286,0
45,198,202,0,201,1170,14770293,0
46,198,202,0,202,1170,14770300,0
47,198,202,0,206,1170,14770307,0
48,198,202,0,206,1180,14770314,0
49,198,202,0,206,1180,14770321,0
50,198,202,0,207,1170,14770328,0
51,198,202,0,205,1170,14770335,0
52,198,202,0,206,1170,14770342,0
53,198,202,0,206,1170,14770349,0
54,198,202,0,206,1180,14770356,0
55,198,202,0,207,1170,14770363,0
56,198,202,0,207,1160,14770370,0
57,198,202,0,207,1150,14770377,0
58,198,202,0,208,1150,14770384,0
59,198,202,0,209,1170,14770391,0
60,198,202,0,209,1190,14770398,0
61,198,202,0,210,1200,14770406,0
62,199,202,0,210,1190,14770413,0
63,199,202,0,210,1180,14770420,0
64,199,202,0,213,1160,14770427,0
65,199,202,0,211,1150,14770434,0
66,199,202,0,214,1160,14770441,0
67,199,202,0,216,1170,14770448,0
68,199,202,0,220,1180,14770455,0
69,199,202,0,231,1180,14770462,0
70,199,202,0,234,1170,14770469,0
71,199,202,0,234,1170,14770476,0
72,199,202,0,236,1180,14770483,0
73,199,202,0,235,1180,14770490,0
74,199,202,0,236,1200,14770497,0
75,199,202,0,237,1180,14770504,0
76,200,202,0,234,1190,14770511,0
77,200,202,0,236,1190,14770518,0
78,200,202,0,236,1180,14770525,0
79,200,202,0,236,1180,14770532,0
80,200,202,0,236,1180,14770539,0
81,200,202,0,236,1170,14770546,0
82,200,202,0,237,1170,14770553,0
83,200,202,0,241,1180,14770560,0
84,200,201,0,240,1170,14770567,0
85,200,201,0,241,1170,14770574,0
86,200,201,0,241,1180,14770581,0
87,200,201,0,241,1180,14770589,0
88,201,201,0,241,1180,14770596,0
89,201,201,0,241,1170,14770603,0
90,201,201,0,241,1170,14770610,0
91,201,201,0,243,1190,14770617,0
92,201,201,0,244,1180,14770624,0
93,201,201,0,245,1180,14770631,0
94,201,201,0,246,1170,14770638,0
95,201,201,0,244,1170,14770645,0
96,201,201,0,245,1170,14770652,0
97,201,201,0,245,1170,14770659,0
98,201,201,0,245,1170,14770666,0
99,201,201,0,245,1170,14770673,0
100,201,201,0,247,1180,14770680,0
101,201,201,0,247,1180,14770687,0
102,201,201,0,251,1170,14770694,0
103,201,201,0,257,1160,14770701,0
104,201,201,0,264,1160,14770708,0
105,201,201,0,270,1170,14770715,0
106,201,201,0,271,1170,14770722,0
107,201,201,0,272,1170,14770729,0
108,201,201,0,273,1170,14770736,0
109,201,201,0,271,1170,14770743,0
110,201,201,0,272,1190,14770750,0
111,201,201,0,272,1200,14770757,0
112,201,201,0,273,1200,14770764,0
113,201,201,0,275,1180,14770771,0
114,201,201,0,279,1180,14770779,0
115,201,201,0,284,1190,14770786,0
116,201,201,0,288,1190,14770793,0
117,201,201,0,287,1180,14770800,0
118,201,201,0,287,1170,14770807,0
119,201,201,0,288,1170,14770814,0
120,201,201,0,286,1170,14770821,0
121,201,201,0,288,1180,14770828,0
122,201,201,0,288,1170,14770835,0
123,200,202,0,288,1180,14770842,0
124,200,202,0,289,1180,14770849,0
125,200,202,0,290,1180,14770856,0
126,200,202,0,292,1180,14770863,0
127,200,202,0,299,1180,14770870,0
128,200,202,0,302,1180,14770877,0
129,200,202,0,305,1180,14770884,0
130,200,201,0,305,1190,14770891,0
131,200,201,0,305,1180,14770898,0
132,200,201,0,304,1160,14770905,0
133,200,202,0,304,1160,14770912,0
134,200,202,0,302,1170,14770919,0
135,200,202,0,305,1180,14770926,0
136,200,202,0,305,1190,14770933,0
137,200,202,0,306,1180,14770940,0
138,200,202,0,309,1170,14770947,0
139,200,202,0,309,1170,14770954,0
140,200,202,0,312,1170,14770962,0
141,200,202,0,315,1180,14770969,0
142,200,202,0,314,1180,14770976,0
143,200,202,0,314,1180,14770983,0
144,200,202,0,315,1180,14770990,0
145,200,202,0,313,1170,14770997,0
146,200,202,0,315,1160,14771004,0
147,200,202,0,315,1150,14771011,0
148,200,202,0,314,1170,14771018,0
149,200,202,0,315,1180,14771025,0
150,200,202,0,315,1180,14771032,0
151,200,202,0,315,1190,14771039,0
152,200,203,0,317,1170,14771046,0
153,200,203,0,316,1150,14771053,0
154,200,203,0,316,1150,14771060,0
155,200,203,0,316,1160,14771067,0
156,200,203,0,315,1170,14771074,0
157,200,203,0,316,1170,14771081,0
158,200,203,0,316,1190,14771088,0
159,200,203,0,315,1170,14771095,0
160,200,203,0,316,1170,14771102,0
161,200,203,0,316,1170,14771109,0
162,200,203,0,316,1170,14771116,0
163,200,203,0,318,1170,14771123,0
164,200,203,0,317,1180,14771130,0
165,200,203,0,318,1170,14771137,0
166,200,203,0,319,1170,14771145,0
167,200,203,0,321,1160,14771152,0
168,200,203,0,327,1160,14771159,0
169,200,203,0,335,1170,14771166,0
170,200,203,0,347,1170,14771173,0
171,200,203,0,357,1180,14771180,0
172,200,203,0,365,1190,14771187,0
173,200,203,0,370,1180,14771194,0
174,200,203,0,376,1180,14771201,0
175,200,203,0,380,1170,14771208,0
176,200,203,0,385,1160,14771215,0
177,200,203,0,390,1180,14771222,0
178,200,203,0,393,1170,14771229,0
179,200,203,0,402,1170,14771236,0
180,200,203,0,408,1180,14771243,0
181,200,203,0,411,1190,14771250,0
