,0,1,2,3,4,5,6
0,191,205,0,39,1350,17535179,0
1,191,205,0,54,1360,17535186,0
2,191,205,0,60,1350,17535193,0
3,191,205,0,61,1360,17535200,0
4,191,205,0,64,1360,17535207,0
5,191,205,0,64,1370,17535214,0
6,191,205,0,74,1370,17535221,0
7,191,205,0,126,1360,17535228,0
8,191,205,0,175,1360,17535235,0
9,191,205,0,211,1350,17535242,0
10,192,204,0,243,1350,17535249,0
11,192,204,0,257,1360,17535256,0
12,192,204,0,270,1380,17535263,0
13,192,204,0,279,1380,17535270,0
14,193,204,0,283,1380,17535277,0
15,193,204,0,289,1370,17535284,0
16,193,204,0,297,1370,17535292,0
17,193,203,0,305,1370,17535299,0
18,193,203,0,318,1380,17535306,0
19,194,202,0,325,1380,17535313,0
20,194,202,0,331,1380,17535320,0
21,195,201,0,339,1390,17535327,0
22,195,200,0,340,1380,17535334,0
23,195,200,0,344,1390,17535341,0
24,196,200,0,346,1390,17535348,0
25,196,199,0,347,1390,17535355,0
26,196,199,0,354,1390,17535362,0
27,196,199,0,360,1380,17535369,0
28,195,199,0,363,1390,17535376,0
29,195,199,0,369,1380,17535383,0
30,195,199,0,369,1380,17535390,0
31,195,199,0,370,1380,17535397,0
32,195,199,0,372,1360,17535404,0
33,194,198,0,370,1360,17535411,0
34,194,198,0,373,1360,17535418,0
35,194,198,0,375,1370,17535425,0
36,194,197,0,373,1370,17535432,0
37,194,197,0,377,1370,17535439,0
38,194,197,0,381,1380,17535446,0
39,194,197,0,385,1370,17535453,0
40,194,196,0,390,1380,17535460,0
41,193,196,0,390,1360,17535467,0
42,193,196,0,392,1360,17535475,0
43,193,196,0,396,1370,17535482,0
44,193,195,0,396,1360,17535489,0
45,192,195,0,397,1370,17535496,0
46,192,194,0,401,1380,17535503,0
47,192,194,0,402,1380,17535510,0
48,192,194,0,406,1370,17535517,0
49,191,193,0,409,1380,17535524,0
50,191,193,0,408,1380,17535531,0
51,191,193,0,412,1390,17535538,0
52,190,193,0,411,1380,17535545,0
53,190,192,0,411,1380,17535552,0
54,189,192,0,414,1390,17535559,0
55,189,192,0,412,1390,17535566,0
56,188,192,0,413,1390,17535573,0
57,188,192,0,414,1390,17535580,0
58,187,192,0,412,1370,17535587,0
59,187,192,0,414,1370,17535594,0
60,186,192,0,414,1360,17535601,0
61,186,192,0,413,1360,17535608,0
62,185,192,0,415,1370,17535615,0
63,185,192,0,414,1370,17535622,0
64,184,192,0,414,1370,17535629,0
65,184,192,0,416,1370,17535636,0
66,183,192,0,414,1370,17535643,0
